Address,Price,Beds,Baths,Sizes
"14438 Boom Rd, Spring Lake, MI 49456","$159,900",3,1,"1,040sqft"
"1515 N Jenison Ave, Lansing, MI 48915","$104,900",3,1.5,960sqft
"718 S Barnes St, Mason, MI 48854","$114,000",3,1,960sqft
"1509 E Gaylord St, Mount Pleasant, MI 48858","$192,900",3,3,"2,120sqft"
"6618 Saint Vincent St, Monroe, MI 48161","$99,900",3,1,"1,023sqft"
"10900 6 Mile Rd, Battle Creek, MI 49014","$245,000",3,2,"1,554sqft"
"1122 Hyland St, Lansing, MI 48915","$72,900",3,1,774sqft
"679 Second Ave, Hale, MI 48739","$415,000",4,2,"2,034sqft"
"29940 Kenwood Ct Unit 22, Roseville, MI 48066","$139,900",2,2,"1,240sqft"
"98 Spruce Ave, Holland, MI 49423","$199,900",3,1,"1,078sqft"
"9015 Argentine Rd, Linden, MI 48451","$239,000",3,1,"1,200sqft"
"312 E Johnson St, Hart, MI 49420","$167,000",4,2,No display data
"105 Tanview Dr, Oxford, MI 48371","$289,900",3,2.5,"1,777sqft"
"386 Edge Brook Dr, Holly, MI 48442","$324,900",4,2.5,"2,205sqft"
"4041 Springmist Dr, Hudsonville, MI 49426","$334,900",3,2.5,"1,870sqft"
"4705 E Gresham Hwy, Potterville, MI 48876","$249,900",3,1,"1,731sqft"
"1859 Farmbrook Dr, Troy, MI 48098","$349,900",4,2.5,"2,050sqft"
"3750 Lake Harbor Rd, Muskegon, MI 49441","$179,900",2,1,"1,209sqft"
"1412 Roxburgh Ave, East Lansing, MI 48823","$129,900",2,1.5,"1,080sqft"
"3101 Windover Dr NE, Grand Rapids, MI 49525","$395,000",4,2.5,"2,352sqft"
"24348 Myler St, Taylor, MI 48180","$138,599",3,1.5,"1,022sqft"
"2241 Avalon View Dr NE, Cedar Springs, MI 49319","$282,000",4,2.5,"2,250sqft"
"321 Boyer Ct, Marshall, MI 49068","$149,900",2,2,"1,079sqft"
"3048 Burritt St NW, Grand Rapids, MI 49504","$279,000",3,2,"1,452sqft"
"8047 Wimbledon Dr Unit 46, Portage, MI 49024","$189,900",2,2,"1,196sqft"
"1530 Ball Ave NE, Grand Rapids, MI 49505","$225,000",3,2,"1,783sqft"
"4843 Hidden Brook Ln, Ann Arbor, MI 48105","$699,000",4,4.5+,"3,200sqft"
"1654 Havana Ave SW, Wyoming, MI 49509","$204,900",3,2,"1,450sqft"
"403 Sharpe St, Essexville, MI 48732","$258,900",3,2,"1,700sqft"
"2098 Palm Dale Dr SW, Wyoming, MI 49519","$420,000",6,3.5,"2,910sqft"
"38569 Palm Meadow Dr, Clinton Township, MI 48036","$165,000",2,1,"1,221sqft"
"3182 Windcrest Dr NE Unit 13, Grand Rapids, MI 49525","$180,000",2,1,880sqft
"1204 W Western Ave Unit 1611, Muskegon, MI 49441","$949,000",4,2.5,"1,860sqft"
"10747 Roxbury St, Detroit, MI 48224","$40,000",3,1,"1,110sqft"
"38825 Wade Rd, Romulus, MI 48174","$134,900",2,1,920sqft
"1109 Baseline Rd, Stockbridge, MI 49285","$185,000",3,1.5,"1,368sqft"
"1003 Elm St, Bay City, MI 48706","$89,900",3,1,"1,228sqft"
"140 Haddix Blvd, Barryton, MI 49305","$79,900",2,1,864sqft
"8358 Lauder St, Detroit, MI 48228","$47,995",2,1,"1,077sqft"
"32 Delray St, Saginaw, MI 48601","$24,900",3,1,936sqft
"5035 E Gruff St, Greenbush, MI 48738","$163,900",2,2,"1,661sqft"
"1391 Howard Ave, Muskegon, MI 49442","$134,900",4,1.5,"1,640sqft"
"8972 Crockett Hwy, Blissfield, MI 49228","$310,000",4,2,"2,706sqft"
"943 Williams Dr, Hastings, MI 49058","$115,000",2,1,930sqft
"1418 Redwood St, Lansing, MI 48915","$89,900",2,1,929sqft
"14099 Duffield Rd, Montrose, MI 48457","$172,500",3,2,"1,248sqft"
"811 S Center Rd, Saginaw, MI 48638","$122,000",2,1.5,"1,200sqft"
"2511 Bedford Rd, Lansing, MI 48911","$209,900",4,2.5,"1,929sqft"
"3079 E Navaho Trl, Hemlock, MI 48626","$209,900",3,2,"1,758sqft"
"406 W Grove St, Greenville, MI 48838","$175,000",3,1,"1,464sqft"
"6010 Skyline Dr, East Lansing, MI 48823","$269,900",3,3,"2,956sqft"
"27302 Romine Rd, New Boston, MI 48164","$256,000",3,2,"1,568sqft"
"4112 E M 36, Pinckney, MI 48169","$289,900",3,2.5,"2,089sqft"
"556 Discovery Dr, Wayland, MI 49348","$270,000",3,3,"2,001sqft"
"4207 MT Olivet Rd, Kalamazoo, MI 49004","$160,000",3,1,"1,274sqft"
"3521 Snowden Ln, Howell, MI 48843","$334,900",3,2.5,"2,036sqft"
"3181 N Lakeshore Dr Unit 5ORIOLE, Ludington, MI 49431","$269,000",3,2,"1,120sqft"
"8837 Ironwood Dr, Van Buren Township, MI 48111","$189,900",2,2.5,"1,056sqft"
"5383 N Piccadilly, West Bloomfield, MI 48322","$369,900",4,2.5,"2,357sqft"
"45497 Joseph St, Shelby Township, MI 48317","$244,900",3,2,"1,300sqft"
"2903 Omar St, Port Huron, MI 48060","$259,000",3,2,"1,792sqft"
"1418 Springdale Dr SE, Grand Rapids, MI 49508","$260,000",3,2,"1,483sqft"
"34387 Ann Arbor Trl, Livonia, MI 48150","$424,900",4,3,"2,025sqft"
"8828 Meskill Rd, Columbus, MI 48063","$419,900",4,2.5,"2,554sqft"
"3326 Devonwood Hls NE Apt B, Grand Rapids, MI 49525","$119,900",2,2,828sqft
"6738 N Wentward Ct Unit 85, Hudsonville, MI 49426","$220,000",2,2,"1,668sqft"
"44462 S Carolina Dr, Clinton Township, MI 48038","$157,900",2,1.5,"1,000sqft"
"3854 Edinboro St NW, Grand Rapids, MI 49534","$260,000",3,2,"1,763sqft"
"4614 Carrick Ave SE, Kentwood, MI 49508","$200,000",3,2,"1,780sqft"
"2538 Village Dr SE Unit 115, Grand Rapids, MI 49506","$209,900",2,1.5,"1,047sqft"
"848 Veto St NW, Grand Rapids, MI 49504","$215,000",3,2,"1,174sqft"
"3893 Quarterhorse Rd, East Lansing, MI 48823","$359,950",2,2,"1,494sqft"
"2168 Perennial Dr, Hudsonville, MI 49426","$439,900",3,2.5,"2,382sqft"
"9805 Ridge Run St Units 73 & 7, Howell, MI 48855","$250,900",2,2,"1,549sqft"
"138 S Francis Ave, Lansing, MI 48912","$79,900",2,2,"1,188sqft"
"21761 Middlebelt Rd, Farmington Hills, MI 48336","$165,000",3,2,"1,388sqft"
"11878 N Maple Valley Rd, Roscommon, MI 48653","$140,000",2,1,720sqft
"19626 Riopelle St, Detroit, MI 48203","$54,900",3,1,"1,125sqft"
"904 Frank St, Bay City, MI 48706","$99,900",3,1,"1,074sqft"
"5372 Vivian St, Dearborn Heights, MI 48125","$153,000",3,1,"1,015sqft"
"2526 Stobbe St, Saginaw, MI 48602","$51,500",3,1,"1,088sqft"
"603 Elm St, Three Rivers, MI 49093","$58,900",3,1.5,"1,600sqft"
"112 Boyce Dr, Brooklyn, MI 49230","$219,900",3,2,"2,439sqft"
"8344 Big Wolf Lake Rd, Lewiston, MI 49756","$190,000",2,1,"1,668sqft"
"20501 Rosedale St, Saint Clair Shores, MI 48080","$155,000",3,1,"1,040sqft"
"31818 J St, Gobles, MI 49055","$173,500",4,2.5,"3,288sqft"
"7856 Oneida Rd, Grand Ledge, MI 48837","$209,000",3,2,"1,963sqft"
"1956 Boston St SE, Grand Rapids, MI 49506","$249,900",4,1.5,"1,120sqft"
"9197 E D Ave, Richland, MI 49083","$149,900",2,1,"1,068sqft"
"10079 90th Ave, Evart, MI 49631","$297,800",4,3,"2,980sqft"
"10166 E Blue Lake Dr, Mecosta, MI 49332","$220,000",2,2,"1,556sqft"
"16845 Maumee Ave, Grosse Pointe, MI 48230","$475,000",3,3.5,"2,821sqft"
"8031 Abbott Rd, Brown City, MI 48416","$259,900",3,2,"1,600sqft"
"4097 Rabbit Ridge Dr, Hamilton, MI 49419","$279,900",3,2,"1,406sqft"
"4620 Orr Ave, Warren, MI 48091","$139,900",3,1.5,"1,198sqft"
"7662 El Cajon Ln, Jackson, MI 49201","$229,000",3,2,"1,392sqft"
"8969 Posey Dr, Whitmore Lake, MI 48189","$299,999",3,2,"1,510sqft"
"403 W Lake St Unit 49, Tawas City, MI 48763","$174,900",2,2,"1,017sqft"
"3902 W Howell Rd, Mason, MI 48854","$405,000",4,3.5,"1,808sqft"
"370 Edge Brook Dr, Holly, MI 48442","$334,900",4,2.5,"2,205sqft"
"372 Edge Brook Dr, Holly, MI 48442","$319,900",4,2.5,"1,980sqft"
"1341 Levona St, Ypsilanti, MI 48198","$179,000",3,1.5,"1,594sqft"
"52978 Char Marie Dr, Macomb, MI 48042","$409,900",4,2.5,"2,205sqft"
"3943 Windy Heights Dr, Okemos, MI 48864","$260,000",3,2,"1,666sqft"
"416 High St, Marshall, MI 49068","$205,000",2,2,"1,232sqft"
"15830 Cherry St, Spring Lake, MI 49456","$295,000",2,1,996sqft
"2724 Liberty Rd, Norton Shores, MI 49441","$167,900",3,1,"1,466sqft"
"945 College Ave NE, Grand Rapids, MI 49503","$324,900",5,3,"1,700sqft"
"29126 Kathryn St, Garden City, MI 48135","$259,000",3,1.5,"1,517sqft"
"2724 Riley Ave SW, Wyoming, MI 49509","$219,900",3,2,"2,100sqft"
"3725 Kinnrow Ct NW, Walker, MI 49534","$425,000",6,4,"4,376sqft"
"756 Washington Ave, Muskegon, MI 49441","$225,000",6,2,"2,600sqft"
"14560 Bigleaf Dr, West Olive, MI 49460","$399,900",4,2.5,"2,075sqft"
"4250 Rolling Meadow Ln, Ypsilanti, MI 48197","$450,000",4,2.5,"2,342sqft"
"1119 Wheeler St SW, Wyoming, MI 49509","$224,900",4,2,"1,840sqft"
"69210 Emma Dr, Richmond, MI 48062","$90,995",3,2,"1,248sqft"
"5060 Caniff St, Hamtramck, MI 48212","$139,900",3,2,"1,250sqft"
"45530 Birchcrest St, Utica, MI 48317","$55,000",2,1.5,864sqft
"352 Gibson Rd, Fountain, MI 49410","$89,000",3,2,"1,296sqft"
"6260 Westwood St, Detroit, MI 48228","$92,500",3,2,698sqft
"1445 Indiana Ave, Flint, MI 48506","$15,000",3,1,946sqft
"6653 Rio Grande Dr, Romulus, MI 48174","$35,000",3,2,"1,456sqft"
"415 Cleveland St, Ishpeming, MI 49849","$108,000",3,2.5,"2,000sqft"
"2104 Alamo Ave, Kalamazoo, MI 49006","$139,000",2,1,864sqft
"11605 Hart St NE, Greenville, MI 48838","$225,000",3,2,"1,433sqft"
"5911 Bliss Dr, Oxford, MI 48371","$379,000",3,2,"1,955sqft"
"2270 Edison St, Detroit, MI 48206","$365,000",5,3.5,"2,632sqft"
"7510 Polk St, Taylor, MI 48180","$145,000",3,1,"1,080sqft"
"20094 Rodeo Ct, Southfield, MI 48075","$225,000",2,2.5,"1,789sqft"
"903 S Park St, Highland, MI 48356","$95,000",2,1,618sqft
"25 N Barker St, New Buffalo, MI 49117","$325,000",3,1.5,"1,709sqft"
"6583 Ionia Rd, Portland, MI 48875","$159,900",3,1,"1,200sqft"
"28137 Aline Dr, Warren, MI 48093","$229,900",3,2.5,"1,201sqft"
"7131 Driftwood Dr SE, Ada, MI 49301","$3,950,000",4,4.5+,"8,294sqft"
"4696 22nd Ave, Hudsonville, MI 49426","$455,000",4,2.5,"2,383sqft"
"6161 Andora Ave, Fenton, MI 48430","$69,995",4,2,"1,568sqft"
"21387 Hwy, Ocqueoc, MI 49759","$749,900",4,4,"3,154sqft"
"20680 Glen Allen Dr, Clinton Township, MI 48036","$84,995",3,2,"1,216sqft"
"23283 Grabar Sq, Warren, MI 48089","$119,900",3,1,945sqft
"245 Argyle St, Birmingham, MI 48009","$685,000",4,2.5,"2,706sqft"
"52970 Char Marie Dr, Lenox, MI 48042","$444,900",4,2.5,"2,436sqft"
"5310 Westridge Dr, Midland, MI 48640","$359,700",2,2,"1,941sqft"
"6318 Sleeping Beauty Ct, Fenton, MI 48430","$79,995",3,2,"1,568sqft"
"2127 Summerfield Ln, Traverse City, MI 49686","$105,995",3,2,"1,568sqft"
"9685 Besants Ct, Fenton, MI 48430","$99,995",3,2,"1,568sqft"
"1336 N Lakeshore Rd, Port Sanilac, MI 48469","$750,000",3,2,"2,100sqft"
"5593 Royal Wood, West Bloomfield, MI 48322","$549,999",5,3.5,"3,680sqft"
"304 Lamoreaux Dr, Elk Rapids, MI 49629","$540,000",5,3.5,"4,272sqft"
"4785 Cornerstone Dr, White Lake, MI 48383","$725,000",4,3.5,"2,411sqft"
"1175 Churchill Cir, Rochester, MI 48307","$415,000",2,3,"1,564sqft"
"212 Golfview Dr, Plainwell, MI 49080","$325,000",3,2.5,"1,608sqft"
"2312 New Town Dr NE, Grand Rapids, MI 49525","$289,900",2,2,"1,200sqft"
"22835 Melrose Ave, Eastpointe, MI 48021","$89,900",3,1.5,890sqft
"19989 Berg Rd, Detroit, MI 48219","$90,500",2,1.5,"1,144sqft"
"17376 Vaughan St, Detroit, MI 48219","$40,900",3,2.5,"1,194sqft"
"18430 Biltmore St, Detroit, MI 48235","$79,995",2,1.5,877sqft
"7154 Coleman Rd, East Lansing, MI 48823","$134,900",3,1.5,"1,242sqft"
"254 Treasure Ln, Coldwater, MI 49036","$225,000",3,3,"1,822sqft"
"6041 Rosemont Ave, Detroit, MI 48228","$79,990",2,1,940sqft
"606 Virginia Ave, Sturgis, MI 49091","$195,000",5,2.5,"3,512sqft"
"1760 E Dutcher Rd, Caro, MI 48723","$140,000",3,2,"1,280sqft"
"4394 Hall Rd, Muskegon, MI 49442","$189,900",4,1,"1,540sqft"
"2112 Ida Dr, Troy, MI 48083","$89,995",3,2,"1,216sqft"
"2537 Trumbull St, Detroit, MI 48216","$949,000",5,5,"2,972sqft"
"16812 Common Rd, Roseville, MI 48066","$289,900",3,2.5,"1,518sqft"
"38674 Tempe Dr, Romulus, MI 48174","$59,995",4,3,"2,240sqft"
"3540 Benner Hwy, Adrian, MI 49221","$275,000",3,2.5,"1,568sqft"
"9491 N River Rd, Algonac, MI 48001","$199,000",5,3,"1,952sqft"
"210 N Phelps St, Decatur, MI 49045","$125,000",3,1.5,"1,606sqft"
"40320 Emerald Ln W, Clinton Township, MI 48038","$539,900",3,4.5,"3,619sqft"
"25854 Mackinac St, Roseville, MI 48066","$157,000",4,1.5,"1,234sqft"
"314 N Dewey St, Owosso, MI 48867","$139,999",3,1,"1,235sqft"
"4445 Dirker Rd, Saginaw, MI 48638","$399,900",3,2,"2,128sqft"
"2437 W Bruce Ct, Highland, MI 48357","$121,995",3,2,"1,217sqft"
"504 Trowbridge St, Detroit, MI 48202","$289,000",6,3.5,"3,188sqft"
"20930 Saint Gertrude St, Saint Clair Shores, MI 48081","$207,000",3,2,989sqft
"3436 Butler Dr, Norton Shores, MI 49441","$200,000",3,1,"2,002sqft"
"1515 Nottingham Forest Trl, Williamston, MI 48895","$284,900",3,3,"2,759sqft"
"20716 Coventry St, Clinton Township, MI 48035","$173,000",3,1.5,975sqft
"5460 E Ab Ave, Richland, MI 49083","$589,000",4,3,"3,224sqft"
"118 Stony Ridge Ct, Hillsdale, MI 49242","$260,000",3,3,"2,468sqft"
"5373 Eaglehurst Dr, Traverse City, MI 49685","$475,000",3,2,"1,616sqft"
"1011 Hampshire Ct Unit 1, Rochester Hills, MI 48307","$469,900",2,2,"1,670sqft"
"710 S Martin Luther King Jr Dr, Jackson, MI 49203","$89,900",2,1.5,"2,484sqft"
"240 S 5th St, Harbor Beach, MI 48441","$139,900",2,2,"1,400sqft"
"25160 Rose St, Roseville, MI 48066","$129,900",3,2,"1,247sqft"
"15611 Maddelein St, Detroit, MI 48205","$65,000",3,1,900sqft
"4420 2nd St, Caledonia, MI 49316","$335,000",4,2.5,"3,218sqft"
"2228 Joseph St, Niles, MI 49120","$315,000",3,3.5,"2,420sqft"
"13885 Litchfield Rd, Montrose, MI 48457","$134,500",2,2,"1,196sqft"
"3495 Luce Rd, Flushing, MI 48433","$179,900",3,1.5,"2,140sqft"
"9255 Huckleberry Rd, Berrien Center, MI 49102","$259,000",3,2.5,"2,112sqft"
"2824 Armour St, Port Huron, MI 48060","$149,900",3,1,"1,080sqft"
"3509 108th St SE, Caledonia, MI 49316","$299,000",4,1.5,"1,483sqft"
"241 Dennis St, Gladwin, MI 48624","$157,000",3,1,"1,090sqft"
"3 Park Dr, Yale, MI 48097","$239,000",4,1.5,"2,100sqft"
"60559 Balmoral Way, Rochester, MI 48306","$849,000",5,4.5,"3,692sqft"
"1172 Lincoln Ave, Lincoln Park, MI 48146","$179,900",3,1.5,"1,656sqft"
"1592 Mulberry Ln, Canton, MI 48188","$350,000",3,2.5,"1,984sqft"
"20059 Washington St, Roseville, MI 48066","$174,900",3,1.5,"1,000sqft"
"873 E Remus Rd, Mount Pleasant, MI 48858","$169,900",3,1.5,977sqft
"255 Corinne St SW, Grand Rapids, MI 49507","$145,000",3,2,"2,093sqft"
"12192 E G Ave, Galesburg, MI 49053","$619,900",3,2.5,"2,271sqft"
"W1851 Peronto Rd, Hardwood, MI 49807","$349,900",4,2.5,"2,300sqft"
"4627 21 Mile Rd, Sand Lake, MI 49343","$232,000",3,1,"1,546sqft"
"153 Aniline Ave N, Holland, MI 49424","$249,900",3,2,"1,488sqft"
"7910 Third St, Dexter, MI 48130","$369,900",3,1.5,"1,344sqft"
"16149 Grazenview St, Schoolcraft, MI 49087","$399,900",3,2.5,"2,060sqft"
"12240 Hibner Rd, Hartland, MI 48353","$899,000",4,3.5,"3,000sqft"
"633 Elliott Ave Apt 3, Grand Haven, MI 49417","$199,900",2,1,858sqft
"47374 Woodberry Estates Dr, Macomb Township, MI 48044","$420,000",3,2.5,"2,475sqft"
"E3049 M94, Chatham, MI 49816","$115,000",2,1.5,900sqft
"8009 LA Roque Rd, Hawks, MI 49743","$149,900",3,2,"1,750sqft"
"6465 Smalley Dr, Walhalla, MI 49458","$149,900",3,2,"1,647sqft"
"5063 Town Line Rd, Lewiston, MI 49756","$99,900",2,1,768sqft
"2524 Delaware Blvd, Saginaw, MI 48602","$119,900",3,1.5,"1,402sqft"
"4298 E Chandler St, Carsonville, MI 48419","$49,900",1,1,900sqft
"1031 Cooper St, Jackson, MI 49202","$99,900",3,1,"1,738sqft"
"111 N Clark St, Marion, MI 49665","$164,000",3,2,"2,014sqft"
"2593 Candlewood Dr, Roscommon, MI 48653","$139,500",3,1,"1,176sqft"
"11219 Pickeral Lake Rd, Alanson, MI 49706","$195,000",3,2,"1,866sqft"
"406 E Cherry St, Mount Pleasant, MI 48858","$109,900",3,2,"1,290sqft"
"203 E Ann St, Belding, MI 48809","$139,900",3,1,"1,072sqft"
"19190 Bloom St, Detroit, MI 48234","$45,000",3,1,912sqft
"9550 W Parkway St, Redford, MI 48239","$135,900",3,2,"1,175sqft"
"3627 Greenbriar Dr, Jackson, MI 49203","$164,900",3,2,"1,496sqft"
"4961 E 10 Mile Rd # 18, Warren, MI 48091","$79,900",2,1,973sqft
"08735 West Shore Dr, Grand Junction, MI 49056","$185,000",3,2,"1,100sqft"
"4318 Olive Branch Rd, Galien, MI 49113","$464,900",4,3,"2,100sqft"
"568 W Center Rd, Essexville, MI 48732","$180,000",3,3.5,"3,507sqft"
"8077 Linden Rd, Swartz Creek, MI 48473","$359,900",3,4,"2,116sqft"
"900 S Ellsworth Rd, Petoskey, MI 49770","$215,000",3,1,"1,471sqft"
"13185 W Albain Rd, Petersburg, MI 49270","$499,000",3,2,"1,200sqft"
"19 Scott St, Monroe, MI 48161","$174,900",5,2,"2,116sqft"
"5644 Falkenbury Rd, North Branch, MI 48461","$90,000",2,1,"1,369sqft"
"26766 Brush St, Madison Heights, MI 48071","$199,900",3,1.5,"1,205sqft"
"13303 Tireman Ave, Dearborn, MI 48126","$230,000",3,1.5,"1,410sqft"
"6187 Maple Ln, Whitehall, MI 49461","$1,295,000",5,2.5+,"2,538sqft"
"18981 Northlawn St, Detroit, MI 48221","$189,900",3,1.5,"1,420sqft"
"3503 Delaware Dr, Troy, MI 48084","$319,900",3,1.5,"1,482sqft"
"1420 Beckwith Ave NE, Grand Rapids, MI 49505","$234,900",3,1.5,"1,564sqft"
"714 Garfield St, Saint Johns, MI 48879","$135,000",4,2,"1,572sqft"
"53 Blairmoor Ct, Grosse Pointe Shores, MI 48236","$444,000",3,2,"2,348sqft"
"49 41st St SW, Wyoming, MI 49548","$149,900",2,1,624sqft
"8899 Anchor Bay Dr, Clay, MI 48001","$489,900",4,3,"3,100sqft"
"110 N Main St, Sherwood, MI 49089","$99,900",6,1,"2,542sqft"
"10160 Parke Rd, Alanson, MI 49706","$149,900",3,1.5,"1,628sqft"
"N3836 Us # 2, Iron Mountain, MI 49801","$72,500",3,1.5,"1,287sqft"
"6666 E Borowski Rd, Fountain, MI 49410","$42,500",1,1,560sqft
"5290 S M 37 Hwy, Hastings, MI 49058","$199,500",3,2,"1,404sqft"
"7688 E Washington Rd, Branch, MI 49402","$198,500",2,1,992sqft
"617 N Cochran Ave, Charlotte, MI 48813","$145,000",4,3,"1,519sqft"
"15657 Lakeshore Rd Unit 13, Union Pier, MI 49129","$249,000",2,1,500sqft
"206 Simons St, Coleman, MI 48618","$105,000",3,1,"1,583sqft"
"2195 Henry St, West Branch, MI 48661","$79,000",3,1,750sqft
"200 N Patterson Rd, Reed City, MI 49677","$159,900",4,1.5,"1,500sqft"
"14811 Monica St, Detroit, MI 48238","$55,000",5,1.5,"1,468sqft"
"505 E Frank St, Fowlerville, MI 48836","$90,000",3,2,"1,580sqft"
"111 W Main St, Potterville, MI 48876","$129,900",2,1,981sqft
"1210 W Washington Ave, Jackson, MI 49203","$164,000",4,2,"1,736sqft"
"951 S Townline Rd, Sandusky, MI 48471","$345,000",4,2,"2,500sqft"
"6051 Truman Rd, Barryton, MI 49305","$95,000",2,1,775sqft
"836 S Roberts Rd, Grayling, MI 49738","$134,999",3,1,"1,196sqft"
"1542 Tamson St, West Bloomfield, MI 48324","$259,900",3,1.5,"1,506sqft"
"90 Southbrook St SE, Grand Rapids, MI 49548","$42,995",2,2,960sqft
"8710 Hornbeam Ln, Saginaw, MI 48603","$295,000",4,2.5,"2,275sqft"
"3801 E Lansing Rd, Bancroft, MI 48414","$219,000",3,2,"1,724sqft"
"109 Little Bear Rd, Iron River, MI 49935","$169,900",3,1.5,"1,008sqft"
"4822 Sturtevant St, Detroit, MI 48204","$179,000",3,1.5,"1,477sqft"
"1426 Sheldon St, Lansing, MI 48906","$124,900",3,1,"1,447sqft"
"28775 Glasgow St, Southfield, MI 48076","$159,900",4,1,"1,020sqft"
"344 E North St, Hastings, MI 49058","$224,900",2,2,"1,964sqft"
"24612 Beierman Ave, Warren, MI 48091","$170,000",3,1.5,"1,112sqft"
"37602 Dartmouth Dr, Sterling Heights, MI 48310","$299,900",3,1.5,"1,568sqft"
"2102 Cherry St, Saginaw, MI 48601","$44,900",3,1.5+,"1,164sqft"
"2433 Byron Center Ave SW Apt 202, Wyoming, MI 49519","$129,900",2,1,923sqft
"1459 E Chateau Vert St, Ypsilanti, MI 48197","$110,000",2,2,941sqft
"10323 S Bay Dr, Laingsburg, MI 48848","$509,900",3,2.5,"2,600sqft"
"50070 S Horst Ct # 125, Chesterfield Township, MI 48047","$133,000",2,1.5,"1,056sqft"
"11149 Thomas St NW, Grand Rapids, MI 49544","$289,900",4,2.5,"2,232sqft"
"2009 Edgewood Ave NE, Grand Rapids, MI 49505","$189,900",3,1,"1,248sqft"
"101 Curry Ave Unit 622, Royal Oak, MI 48067","$360,000",2,2,"1,303sqft"
"9805 Iosco Ridge Dr, Gregory, MI 48137","$320,000",3,2,"1,673sqft"
"7908 Portland Rd, Port Hope, MI 48468","$79,900",2,1,"1,028sqft"
"61119 46th Ave, Hartford, MI 49057","$100,000",4,1,"3,278sqft"
"4224 Ravenswood Rd, Port Huron, MI 48060","$104,000",2,1,800sqft
"10095 North St, Lakeview, MI 48850","$219,900",4,3,"4,500sqft"
"3515 Burns St, Detroit, MI 48214","$425,000",7,3.5,"3,322sqft"
"5479 Mead St, Dearborn, MI 48126","$143,700",2,1,990sqft
"3166 S Belsay Rd, Burton, MI 48519","$135,000",3,1,"1,048sqft"
"1008 Dunks Rd, Sherwood, MI 49089","$325,000",3,2,"3,110sqft"
"561 Fairoaks Dr, Saginaw, MI 48638","$124,900",3,1.5,"1,080sqft"
"2637 Wild Coyote Trl, Galesburg, MI 49053","$374,500",3,2.5,"1,727sqft"
"503 Tiffany St, Brooklyn, MI 49230","$149,900",5,1,"1,838sqft"
"305 N Walnut St, Bay City, MI 48706","$97,900",4,2,"2,379sqft"
"1278 Leroy St, Ferndale, MI 48220","$299,900",4,1,"1,436sqft"
"129 E Cottage Ave, Shepherd, MI 48883","$104,900",2,1,804sqft
"898 E Rose St, Holly, MI 48442","$269,900",3,1.5,"1,380sqft"
"2535 Weaverton St, Rochester Hills, MI 48307","$200,000",3,1,"1,168sqft"
"2157 SW Hall Rd, South Boardman, MI 49680","$167,000",2,1,912sqft
"19560 Waterloo Rd, Chelsea, MI 48118","$244,900",3,2.5,"1,404sqft"
"21119 Sunnydale St, Saint Clair Shores, MI 48081","$189,900",3,2,"1,076sqft"
"6820 Fredmoor Dr, Troy, MI 48098","$300,000",4,2.5,"2,452sqft"
"205 N Elm Rd, Webberville, MI 48892","$165,500",4,1.5,"1,861sqft"
"538 Kaye Lani Ave Unit 1202, Monroe, MI 48161","$139,900",2,1.5,"1,354sqft"
"1705 4th St, Jackson, MI 49203","$130,000",3,1,"1,204sqft"
"3690 Three Mile Dr, Detroit, MI 48224","$189,900",3,1,"1,608sqft"
"9820 Oak Forest Cir, Kalamazoo, MI 49009","$429,900",3,2.5+,"3,117sqft"
"W5503 Rail Rd, Hermansville, MI 49847","$21,900",2,2,910sqft
"5871 Westpoint St, Taylor, MI 48180","$229,900",4,3,"2,234sqft"
"1441 Woodfield Dr, Zeeland, MI 49464","$339,900",4,3,"2,028sqft"
"50070 S Horst Ct # 125, Chesterfield Township, MI 48047","$133,000",2,1.5,"1,056sqft"
"217 Sanford St, Zeeland, MI 49464","$210,000",3,2,"1,647sqft"
"5980 SW Ingersoll Rd, Fife Lake, MI 49633","$397,000",3,1.5,"1,600sqft"
"2180 Vernier Rd, Grosse Pointe Woods, MI 48236","$238,500",4,2,"2,290sqft"
"32311 Exeter Dr, Warren, MI 48092","$199,900",3,2,999sqft
"35469 Dove Trl, Westland, MI 48185","$199,000",2,2,"1,106sqft"
"25474 Wareham Dr, Huntington Woods, MI 48070","$699,998",4,2.5,"2,983sqft"
"1501 Ferris Ave, Royal Oak, MI 48067","$350,000",3,2,"1,210sqft"
"1234 Northlawn St NE, Grand Rapids, MI 49505","$210,000",3,1,"1,217sqft"
"1482 Mitson Blvd, Flint, MI 48504","$75,900",2,1,900sqft
"4635 N M 123, Paradise, MI 49768","$114,900",3,1,"1,040sqft"
"4033 Elizabeth St, Rosebush, MI 48878","$103,500",2,2,"1,826sqft"
"9567 N Meridian Rd, Merrill, MI 48637","$89,999",3,1,"1,176sqft"
"1740 Mapleridge Rd, Saginaw, MI 48604","$140,000",3,1,"1,548sqft"
"11114 Hillside Dr, Jerome, MI 49249","$149,000",3,1,900sqft
"6178 Harwood Rd, Mount Morris, MI 48458","$54,000",3,1.5,975sqft
"3140 Fawn Ln, Jackson, MI 49201","$284,900",3,2.5,"2,286sqft"
"4516 Cruz Dr, Midland, MI 48642","$239,900",3,2.5,"1,952sqft"
"342 E Rising St, Davison, MI 48423","$79,777",3,1,922sqft
"446 Falcon Dr, Wayland, MI 49348","$210,000",2,1,"1,208sqft"
"19414 Packard St, Detroit, MI 48234","$69,900",3,1,"1,155sqft"
