Address,Price,Beds,Baths,Sizes
"5 Twin Oaks Ln, Comfort, TX 78013","$398,000",2,1,"1,161sqft"
"11838 Parliament St Unit 2022, San Antonio, TX 78216","$169,000",2,2,"1,121sqft"
"1122 Jackson St Apt 414, Dallas, TX 75202","$260,000",1,1,831sqft
"17412 Zola Ln, Round Rock, TX 78664","$430,000",3,2.5,"2,075sqft"
"310 NE 5th St, Andrews, TX 79714","$244,500",3,2,"1,480sqft"
"701 Bering Dr Unit 803, Houston, TX 77057","$340,000",2,2.5,"1,500sqft"
"402 S Burnett Dr, Baytown, TX 77520","$899,900",4,2.5,"3,390sqft"
"14221 Wonder Lake Ln, Conroe, TX 77384","$300,740",3,2,"1,559sqft"
"8 Woodelves Pl, The Woodlands, TX 77381","$515,000",4,2.5,"2,552sqft"
"The Highlands 65 21727 Grayson Highlands Way, Porter, TX 77365","From$571,000",4,3.5,"3,513sqft"
"Houston Offsite 11125 Equity Drive, Suite 110, Houston, TX 77070","From$511,000",3,3,"2,554sqft"
"7913 Linda Michelle Ln, Austin, TX 78724","$446,490",3,2,"1,514sqft"
"9415 Salers Spgs, San Antonio, TX 78254","$349,570",4,2,"1,736sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$607,000",4,3,"2,951sqft"
"The Highlands 65 21727 Grayson Highlands Way, Porter, TX 77365","From$533,000",3,3,"2,968sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$672,000",4,4,"3,542sqft"
"Water Crest on Lake Conroe 12080 Mystic Aqua Drive, Conroe, TX 77304","From$329,990",3,2,"1,620sqft"
"The Highlands 65 21727 Grayson Highlands Way, Porter, TX 77365","From$599,000",4,3,"3,491sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$688,000",4,4.5,"3,918sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$658,000",4,4.5,"3,891sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$629,000",4,4.5,"3,529sqft"
"9024 Beacon Rdg, San Antonio, TX 78255","$684,900",4,3.5,"2,980sqft"
"26793 E Highway 2090, Splendora, TX 77372","$875,000",3,1.5,"2,106sqft"
"South Pointe  Cottage Series 3203 Carrington Drive, Mansfield, TX 76063","From$543,990",4,4.5,"3,254sqft"
"South Pointe  Cottage Series 3203 Carrington Drive, Mansfield, TX 76063","From$490,990",4,3,"2,593sqft"
"802 E Humble St, Freer, TX 78357","$162,000",3,2,"1,916sqft"
"801 Sinclair Ave, Midland, TX 79705","$179,900",4,2.5,"1,490sqft"
"990 N Stephen Ave, Stephenville, TX 76401","$180,000",2,1,"1,316sqft"
"Canyon View 207 Canyon View Run, San Antonio, TX 78258",Contact For Price,3,2,"2,050sqft"
"Canyon View 207 Canyon View Run, San Antonio, TX 78258",Contact For Price,3,2.5,"2,213sqft"
"11067 Wallbrook Dr, Dallas, TX 75238","$375,000",3,2,"1,542sqft"
"Canyon View 207 Canyon View Run, San Antonio, TX 78258",Contact For Price,5,2.5,"2,555sqft"
"2800 Brosnan Rd, Lorena, TX 76655","$331,295",4,2,"2,029sqft"
"22038 Big Sky Dr, Tomball, TX 77375","$416,585",4,3.5,"2,278sqft"
"1622 Saxon Bend Trl, Richmond, TX 77469","$635,000",5,3.5,"3,757sqft"
"2314 Spruce Cliff Ln, Spring, TX 77373","$240,990",3,2,"1,396sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$709,000",4,4.5,"4,109sqft"
"Katy Lakes 60s 24410 Winter Lakes Drive, Katy, TX 77493","From$399,990",4,3,"2,806sqft"
"127 Krause Springs Dr, Hutto, TX 78634","$353,490",3,2,"1,665sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$647,000",4,3.5,"3,566sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$732,000",4,4.5,"4,125sqft"
"Harper's Preserve 10502 Lake Palmetto Drive, Conroe, TX 77385","From$746,000",4,4.5,"4,109sqft"
"189 County Road 1610, Alba, TX 75410","$358,000",3,2.5,"1,935sqft"
"Houston Offsite 11125 Equity Drive, Suite 110, Houston, TX 77070","From$597,000",4,4,"3,532sqft"
"167 County Road 1610, Alba, TX 75410","$360,000",3,2.5,"1,950sqft"
"Midtown Park 1841 Alyssa Way, Alvin, TX 77511","From$317,990",4,2.5,"2,298sqft"
"Water Crest on Lake Conroe 12080 Mystic Aqua Drive, Conroe, TX 77304","From$329,990",3,2,"1,620sqft"
"Katy Lakes 60s 24410 Winter Lakes Drive, Katy, TX 77493","From$357,990",3,2,"2,197sqft"
"Sunterra 40 1120 Morro Bay Court, Katy, TX 77493","From$348,990",4,3,"2,445sqft"
"Midtown Park 1841 Alyssa Way, Alvin, TX 77511","From$364,990",4,3,"2,697sqft"
"Harpers Preserve 10494 Lake Palmetto Dr., Conroe, TX 77385","From$484,990",5,3,"3,750sqft"
"Sunterra 40 1120 Morro Bay Court, Katy, TX 77493","From$306,990",3,2,"1,714sqft"
"Harper's Preserve 10502 Lake Palmetto Drive, Conroe, TX 77385","From$684,000",4,4.5,"3,529sqft"
"Houston Offsite 11125 Equity Drive, Suite 110, Houston, TX 77070","From$586,000",4,3.5,"3,566sqft"
"Water Crest on Lake Conroe 12080 Mystic Aqua Drive, Conroe, TX 77304","From$355,990",4,2.5,"2,248sqft"
"Harper's Preserve - Classic Series Coming Soon, Conroe, TX 77385","From$387,990",5,3,"2,991sqft"
"Katy Pointe 24138 Prairie Glen Lane, Katy, TX 77493","From$379,990",4,3,"2,544sqft"
"Sunterra 50 1120 Morro Bay Court, Katy, TX 77493","From$339,990",3,2,"1,804sqft"
"Sunterra 50 1120 Morro Bay Court, Katy, TX 77493","From$377,990",3,2,"2,330sqft"
"Harpers Preserve 10494 Lake Palmetto Dr., Conroe, TX 77385","From$414,990",4,2,"2,438sqft"
"Marine Creek Ranch 5601 Mountain Island Drive, Fort Worth, TX 76179","From$353,490",3,2,"2,074sqft"
"Marvida Marvida, Cypress, TX 77433","From$352,990",4,2.5,"2,418sqft"
"The Highlands 65 21727 Grayson Highlands Way, Porter, TX 77365","From$531,000",4,3,"2,698sqft"
"28264 Woodley Dr, Spring, TX 77386","$971,317",5,4.5,"4,393sqft"
"467 Orchard Way, New Braunfels, TX 78132","$622,900",4,3,"2,726sqft"
"Lakes at Creekside - Select Collection 24727 Songlark Bend Dr, Tomball, TX 77375","From$607,995",4,3,"3,453sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$728,000",5,4.5,"4,324sqft"
"407 E Veltman St, Brackettville, TX 78832","$110,000",5,2,"2,424sqft"
"1136 Coffee Dr, Borger, TX 79007","$159,900",3,2,"2,089sqft"
"3705 Marion St, Corpus Christi, TX 78415","$102,000",3,1,935sqft
"3111 Blue Hills Dr, Missouri City, TX 77459","$250,000",4,2,"2,269sqft"
"2310 Ledgeway Ct, Katy, TX 77450","$400,000",4,2.5,"3,614sqft"
"302 Houston St, New Ulm, TX 78950","$603,550",4,2,"1,984sqft"
"2121 N Camp St, Seguin, TX 78155","$140,000",2,1,864sqft
"102 St Clare Woods, Marion, TX 78124","$515,000",4,2,"2,043sqft"
"530 Branding Iron Ln, Houston, TX 77060","$180,000",3,1.5,"1,068sqft"
"20607 Oak Rdg, Lago Vista, TX 78645","$401,900",3,2,"1,561sqft"
"Briarwood Hills - Spring Series 1343 Cress Garden Lane, Forney, TX 75126",Contact For Price,3,2,"1,475sqft"
"Briarwood Hills - Highland Series 1343 Cress Garden Lane, Forney, TX 75126",Contact For Price,4,2.5,"2,887sqft"
"5106 Tavenor Ln, Houston, TX 77048","$275,900",4,2,"1,595sqft"
"1411 Sparks St, Midland, TX 79701","$330,000",3,2,"2,184sqft"
"11428 Jubilance Path, San Antonio, TX 78254","$410,000",4,2.5,"3,464sqft"
"22042 Big Sky Dr, Tomball, TX 77375","$495,419",4,3.5,"3,176sqft"
"9405 Dartcrest Dr, Dallas, TX 75238","$849,000",4,4.5,"2,418sqft"
"2021 Queens Ave, McAllen, TX 78504","$269,000",3,2.5,"1,780sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$336,000",4,2,"1,835sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$359,000",4,2,"2,077sqft"
"2205 Cedar Valley Dr, Conroe, TX 77303","$303,655",4,3,"2,052sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$365,000",5,2,"2,581sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$285,000",3,2,"1,330sqft"
"August Fields - 45' 721 Willowbrook, New Braunfels, TX 78130","From$354,500",4,2,"1,817sqft"
"August Fields - 45' 721 Willowbrook, New Braunfels, TX 78130","From$337,500",3,2,"1,759sqft"
"1217 Fairbanks Dr, Ennis, TX 75119","$273,990",3,2,"1,613sqft"
"Copper Run 1391 Rios Bend Drive, New Braunfels, TX 78130","From$292,000",3,2,"1,635sqft"
"August Fields - 45' 721 Willowbrook, New Braunfels, TX 78130","From$357,500",3,2,"1,936sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$352,000",4,2,"2,133sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$361,500",4,2,"1,817sqft"
"August Fields - 55' 721 Willowbrook Dr, New Braunfels, TX 78130","From$476,500",4,3,"2,799sqft"
"Sunterra 50 1120 Morro Bay Court, Katy, TX 77493","From$383,990",5,3,"2,681sqft"
"Preston Estates 160 Bass Lane, New Braunfels, TX 78130","From$379,000",4,3,"2,351sqft"
"August Fields - 45' 721 Willowbrook, New Braunfels, TX 78130","From$393,500",4,2,"2,448sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$402,000",4,3,"2,654sqft"
"Meridiana 45' Homesites 4810 Blackburn Lane, Manvel, TX 77578","From$345,999",3,2,"2,017sqft"
"The Highlands 75 21727 Grayson Highlands Way, Porter, TX 77365","From$647,000",4,3.5,"3,401sqft"
"Cane Island 7110 Founders Blvd., Katy, TX 77493","From$592,990",4,3.5,"3,385sqft"
"10258 Whitney Reach Dr, Rosharon, TX 77583","$320,900",4,2,"1,902sqft"
"Wolf Ranch South Fork Blackberry Cove, Georgetown, TX 78628","From$629,900",4,3,"2,892sqft"
"Trinity Falls 60' 909 Lost Woods Way, McKinney, TX 75071","From$677,900",4,4,"3,513sqft"
"2142 71st St, Lubbock, TX 79412","$170,000",3,2,"2,485sqft"
"415 N 1st St, Mabank, TX 75147","$221,000",2,1,"1,426sqft"
"4714 Cerralvo St, Edinburg, TX 78542","$164,999",3,2,"1,450sqft"
"20214 US Highway 277, Quemado, TX 78877","$180,000",3,1,954sqft
"10034 Copper Hollow Ln, Houston, TX 77044","$200,000",3,2,"1,595sqft"
"2302 Florida St, Baytown, TX 77520","$150,000",3,2,"1,337sqft"
"3626 Dominican St, El Paso, TX 79936","$198,000",3,2,"1,473sqft"
"605 Pinedale Ave, Henderson, TX 75654","$225,000",3,2,"1,372sqft"
"8531 Cherokee Rdg, Converse, TX 78109","$327,000",4,2.5,"2,944sqft"
"21822 Meadowhill Dr, Spring, TX 77388","$229,950",3,2,"1,774sqft"
"12103 San Luca St, Richmond, TX 77406","$286,900",3,2.5,"1,923sqft"
"5509 Durham Ave, Fort Worth, TX 76114","$274,900",3,2,"1,369sqft"
"216 W Decherd St, Franklin, TX 77856","$269,900",3,2,"1,500sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,4,3,"2,968sqft"
"11918 Christophers Walk Trl, Houston, TX 77089","$375,000",3,2.5,"2,662sqft"
"106 McTighe Dr, Bellaire, TX 77401","$650,000",4,2.5,"2,086sqft"
"4210 Lake Grove Dr, Seabrook, TX 77586","$365,000",4,2.5,"2,463sqft"
"487 Moonlit Stream Pass, Dripping Springs, TX 78620","$749,124",4,3.5,"2,487sqft"
"1831 Camille Park Dr, Missouri City, TX 77459","$695,000",4,3.5,"3,137sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$448,990",4,2.5,"2,949sqft"
"Cloud Country 3502 White Cloud Drive, New Braunfels, TX 78130","From$359,000",4,2,"2,077sqft"
"12233 Bella Italia Dr, Fort Worth, TX 76126","$975,000",4,3.5,"3,716sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$405,990",5,4,"2,991sqft"
"Messina 24309 Palermo Way, San Antonio, TX 78261","From$418,990",3,2.5,"2,144sqft"
"Trails at Westpointe - Premier Series 2509 Pennilynn Way, San Antonio, TX 78253","From$325,990",4,2,"1,738sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$331,990",3,2,"1,933sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$464,990",4,2.5,"2,986sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$322,990",4,2,"1,680sqft"
"Trails at Westpointe - Premier Series 2509 Pennilynn Way, San Antonio, TX 78253","From$331,990",3,2,"1,955sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$424,990",4,2.5,"2,757sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$491,990",4,3,"2,954sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$400,990",4,3.5,"2,935sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$352,990",4,3,"2,067sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$343,990",3,2,"1,831sqft"
"19206 Palfrey Prairie Trl, Tomball, TX 77377","$415,900",4,3,"2,180sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$522,990",4,3.5,"3,297sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$524,990",4,3.5,"3,505sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$389,990",4,3.5,"2,596sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$539,990",4,3.5,"3,654sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$570,990",5,3.5,"4,060sqft"
"10131 Whitney Reach Dr, Rosharon, TX 77583","$340,400",4,2,"2,100sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$443,990",5,3,"2,991sqft"
"312 Angle St, Angleton, TX 77515","$179,000",3,1,"1,157sqft"
"34 Garden Rd, San Angelo, TX 76903","$204,900",3,2,"1,536sqft"
"1109 S 15th St, Copperas Cove, TX 76522","$130,000",3,1,979sqft
"8531 Cherokee Rdg, Converse, TX 78109","$327,000",4,2.5,"2,944sqft"
"4715 Sandydale Ln, Houston, TX 77039","$175,000",3,1.5,"1,316sqft"
"2201 Bald Eagle Ct, Killeen, TX 76549","$229,900",4,2,"1,764sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,3,2.5,"2,144sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,3,2,"1,941sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,3,2,"2,228sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,4,2.5,"2,563sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,4,2.5,"2,754sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,4,2.5,"2,530sqft"
"Water Oak Appointment Only, Georgetown, TX 78628",Contact For Price,4,2.5,"2,913sqft"
"3 Stallion Hls, San Antonio, TX 78238","$253,000",4,2.5,"1,650sqft"
"911 Andrews St, Houston, TX 77019","$369,000",2,2,"1,956sqft"
"4107 Medical Dr Apt 2101, San Antonio, TX 78229","$125,000",1,1,629sqft
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$370,990",4,2.5,"2,801sqft"
"121 Chisos Dr, Decatur, TX 76234","$539,000",4,2.5,"2,660sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$385,990",3,2,"1,831sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$403,990",4,3.5,"2,949sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$407,990",4,3,"2,267sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$304,990",3,2,"1,361sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$385,990",4,2.5,"2,757sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$314,990",3,2,"1,468sqft"
"Trails at Westpointe - Classic Series 2509 Pennilynn Way, San Antonio, TX 78253","From$431,990",5,3,"3,058sqft"
"5380 Hartley Sq, Schertz, TX 78108","$549,900",4,2,"2,187sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$337,990",3,2.5,"2,018sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$339,990",4,3,"2,002sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$365,990",4,2.5,"2,563sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$424,990",4,2.5,"2,582sqft"
"Messina 24309 Palermo Way, San Antonio, TX 78261","From$410,990",3,2,"2,038sqft"
"Messina 24309 Palermo Way, San Antonio, TX 78261","From$459,990",4,2.5,"2,625sqft"
"Trails at Westpointe - Premier Series 2509 Pennilynn Way, San Antonio, TX 78253","From$342,990",4,3,"2,067sqft"
"Trails at Westpointe - Premier Series 2509 Pennilynn Way, San Antonio, TX 78253","From$374,990",4,2.5,"2,635sqft"
"Trails at Westpointe - Classic Series 2509 Pennilynn Way, San Antonio, TX 78253","From$372,990",3,2.5,"2,066sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$485,990",4,3.5,"2,754sqft"
"The Ridge at Northlake 1121 Orchard Pass, Northlake, TX 76226","From$469,990",3,2,"2,313sqft"
"Trails at Westpointe - Classic Series 2509 Pennilynn Way, San Antonio, TX 78253","From$414,990",4,2.5,"2,736sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$344,990",4,2.5,"2,271sqft"
"Dry Creek Village 3114 Trishelle Court, Missouri City, TX 77459","From$366,990",4,3,"2,267sqft"
"Stillwater 2188 Woodland Pine Dr, Conroe, TX 77384","From$432,990",4,2.5,"2,991sqft"
"Meyers Landing 1278 Meyers Meadow, New Braunfels, TX 78130","From$355,990",4,2.5,"2,327sqft"
"161 Leaning Oak Rd, Pointblank, TX 77364","$130,000",3,2,"1,344sqft"
"546 Madison Ave, North Zulch, TX 77872","$225,000",2,2,"1,372sqft"
"605 W Washington Ave, Whitney, TX 76692","$46,405",3,1.5+,948sqft
"1305 Jeffery Rd, Big Spring, TX 79720","$129,000",3,2,"1,512sqft"
"1307 Shamrock Dr, Dumas, TX 79029","$185,000",3,2,"1,687sqft"
"3501 Bryan Ave, Groves, TX 77619","$147,000",4,2,"1,615sqft"
"1815 Wood Orchard Dr, Missouri City, TX 77489","$169,000",3,2,"1,960sqft"
"5934 Flounder Dr, El Paso, TX 79924","$145,000",3,2,"1,421sqft"
"606 Harmon Dr, Longview, TX 75602","$149,000",3,2.5,"1,724sqft"
"6149 Texas Highway 19 N, Sulphur Springs, TX 75482","$159,900",2,2,"1,282sqft"
"720 W 1st St, Alice, TX 78332","$75,000",2,1,"1,139sqft"
"109 E Frost St, Waco, TX 76705","$199,893",3,2,"1,338sqft"
"304 2nd St, Schertz, TX 78154","$213,000",3,1,"1,187sqft"
"434 Southern St, Corpus Christi, TX 78404","$265,000",4,2.5,"1,954sqft"
"4731 Chedder Dr, San Antonio, TX 78229","$235,000",3,2,"1,452sqft"
"834 Point Xing, San Antonio, TX 78253","$337,000",4,2.5,"2,496sqft"
"1103 N Hood St, Rockport, TX 78382","$275,000",4,2,"2,048sqft"
"13506 Ryan Landing Dr, Houston, TX 77065","$304,900",3,2.5,"2,278sqft"
"2553 Highway 290 E, McDade, TX 78650","$499,900",5,3,"2,470sqft"
"6524 Eagle Ridge Dr, El Paso, TX 79912","$609,950",5,5.5,"4,176sqft"
"1003 Dreid Rd, Big Spring, TX 79720","$449,900",3,2,"2,084sqft"
"14086 Lake Crescent Dr, Conroe, TX 77384","$323,000",4,2,"2,081sqft"
"1601 Newton St, Kerrville, TX 78028","$255,000",3,2,"1,142sqft"
"9348 Briar Forest Dr, Houston, TX 77063","$310,000",3,2.5,"2,361sqft"
"322 Meadowside Dr, Hutto, TX 78634","$300,000",3,2,"1,086sqft"
"315 Patina St, Josephine, TX 75189","$290,000",4,3,"2,074sqft"
"108 Marin Cv, Leander, TX 78641","$376,000",3,2,"1,400sqft"
"1526 Sylvan Ave, Dallas, TX 75208","$511,000",3,2.5,"2,380sqft"
"610 Cobble Dr, San Antonio, TX 78216","$305,000",3,2,"1,560sqft"
"919 Via Del Sur, Mesquite, TX 75150","$324,900",5,2.5+,"2,181sqft"
"119 Waterlily Way, Hutto, TX 78634","$380,000",3,2,"1,966sqft"
"3205 Lambrusco Ln, Leander, TX 78641","$535,000",4,3,"2,605sqft"
"9260 Odeum Dr, Fort Worth, TX 76244","$466,900",4,2.5,"2,383sqft"
"121 Lake Whitney Ct, Georgetown, TX 78628","$570,000",4,2,"2,344sqft"
"31678 Acacia Vis, Bulverde, TX 78163","$384,499",4,3,"1,910sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$815,900",4,4,"3,750sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$882,900",4,4,"4,173sqft"
"11309 Seguin Trail Ct, Needville, TX 77461","$429,888",4,3,"2,584sqft"
"148 Monterey Oak Trl, Georgetown, TX 78628","$550,289",4,3.5,"2,590sqft"
"1715 Arborside Dr, Austin, TX 78754","$424,990",4,3.5,"1,853sqft"
"10222 Whitney Reach Dr, Rosharon, TX 77583","$356,900",4,2.5+,No display data
"2645 Matterhorn Mist Dr, Rosharon, TX 77583","$350,400",4,3,"2,316sqft"
"612 S Val Verde Rd, Donna, TX 78537","$235,000",4,4,"3,476sqft"
"122 Cumberland Gap, Victoria, TX 77904","$170,000",4,3,"1,806sqft"
"7460 Lakehurst Rd, El Paso, TX 79912","$199,500",3,2,"1,405sqft"
"1717 E Mesquite Ln, Victoria, TX 77901","$230,000",4,2,"1,829sqft"
"2802 Almeda Plaza Dr, Houston, TX 77045","$160,000",3,1.5,"1,164sqft"
"1311 Greenbriar Dr, Longview, TX 75604","$198,900",3,2,"1,770sqft"
"1602 Yokley Rd, Rockdale, TX 76567","$250,000",3,2.5,"2,549sqft"
"1000 Oak Tree Dr, Fort Worth, TX 76140","$280,000",3,2,"1,950sqft"
"4100 Brookcrest Cir, Waco, TX 76710","$198,000",3,1.5,"1,049sqft"
"2601 32nd St, Lubbock, TX 79410","$265,000",4,3,"1,388sqft"
"4021 Pope Dr, Corpus Christi, TX 78411","$265,000",3,2,"1,791sqft"
"1955 Chart Dr, Crosby, TX 77532","$349,950",3,2,"2,262sqft"
"13402 Leeward Ln, San Antonio, TX 78263","$439,999",3,2,"2,461sqft"
"907 W Owings St, Denison, TX 75020","$175,000",3,1,"1,302sqft"
"1201 W Bruton Rd, Mesquite, TX 75149","$179,900",3,1,969sqft
"9120 Ponderosa Dr, Montgomery, TX 77316","$1,300,000",4,3,"4,166sqft"
"2130 Colorado Bnd, San Antonio, TX 78245","$369,000",5,3.5,"3,439sqft"
"7 E Chimney Holw, Odessa, TX 79762","$249,900",2,2.5,"2,088sqft"
"5521 Bandelier Trl, Fort Worth, TX 76137","$499,000",6,4,"4,158sqft"
"31688 Bard Ln, Bulverde, TX 78163","$364,000",3,2,"1,910sqft"
"204 Florentine, Horseshoe Bay, TX 78657","$599,000",3,3.5,"2,510sqft"
"515 Renee Dr, Euless, TX 76040","$384,900",3,2,"1,826sqft"
"2015 Volga Ave, Dallas, TX 75216","$335,000",4,3,"2,211sqft"
"149 Emery Oak Ct, San Marcos, TX 78666","$520,000",4,3,"2,768sqft"
"4426 Woodvalley Dr, Houston, TX 77096","$479,000",4,2.5,"2,520sqft"
"1309 Coronation Way, Pflugerville, TX 78660","$380,900",3,2,"1,439sqft"
"5005 Hidalgo St Unit 406, Houston, TX 77056","$595,000",2,2,"1,969sqft"
"1461 Pitcher Bnd, San Antonio, TX 78253","$581,900",4,3,"3,008sqft"
"1878 Papa Mori Dr, Corpus Christi, TX 78415","$650,000",4,3.5,"3,460sqft"
"5314 N Crown Point St, Pharr, TX 78577","$239,500",3,2.5,"1,675sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$770,900",4,3,"3,472sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$767,900",4,3.5,"3,455sqft"
"Lakes of Argyle 219 Stirling Drive, Argyle, TX 76226","From$626,900",3,2,"2,846sqft"
"Lakes of Argyle 219 Stirling Drive, Argyle, TX 76226","From$748,900",4,3.5,"3,755sqft"
"Lakes of Argyle 219 Stirling Drive, Argyle, TX 76226","From$767,900",4,3.5,"3,886sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$778,900",4,3,"3,520sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$809,900",4,3.5,"3,714sqft"
"5T Ranch Country Club Rd. & 5T Ranch Rd., Argyle, TX 76226","From$795,900",4,4,"3,625sqft"
