Address,Price,Beds,Baths,Sizes
"136 Crystal St, Brooklyn, NY 11208","$950,000",6,3,"2,460sqft"
"269 Bennett Ave Unit 3H, New York City, NY 10040","$379,000",1,1,No display data
"41-15 44th St Unit 1M, Sunnyside, NY 11104","$439,000",1,1,800sqft
"539 E 148th St, Bronx, NY 10455","$885,000",7,4,"3,050sqft"
"400 E 52nd St Apt 11D, Manhattan, NY 10022","$1,200,000",2,2,No display data
"1646 E 54th St, Old Mill Basin, NY 11234","$969,000",4,2,No display data
"73 Grasmere Ave, Staten Island, NY 10305","$918,000",5,2,"2,184sqft"
"747 E 217th St, Bronx, NY 10467","$730,000",3,2.5,"1,700sqft"
"71-01 E Park Dr Unit A, Flushing, NY 11367","$480,000",1,1,No display data
"32-30 154th St, Flushing, NY 11354","$1,980,000",6,4,No display data
"67-60 214th St, Oakland Gardens, NY 11364","$868,000",3,2.5,"1,116sqft"
"825 E 220th St, Bronx, NY 10467","$949,000",6,2,"2,144sqft"
"1295 Madison Ave Unit 4A, New York, NY 10128","$5,755,000",3,3.5,"2,184sqft"
"96 Schermerhorn St Apt 11A, Brooklyn, NY 11201","$699,000",1,1,700sqft
"64-03 Perry Ave, Maspeth, NY 11378","$1,375,000",4,2,"1,520sqft"
"1295 Madison Ave Unit 3A, New York, NY 10128","$7,675,000",4,4.5,"2,974sqft"
"1295 Madison Ave Unit 7A, New York, NY 10128","$9,495,000",4,4.5,"2,936sqft"
"35-38 Junction Blvd Unit 2B, Corona, NY 11368","$660,000",2,2,884sqft
"2464 Stuart St, Brooklyn, NY 11229","$799,000",3,2.5,"1,296sqft"
"1295 Madison Ave Unit 5C, New York, NY 10128","$3,635,000",2,2.5,"1,393sqft"
"83-84 116 St Unit 2K, Kew Gardens, NY 11418","$249,000",1,1,No display data
"99-45 60th Ave Unit 1D, Corona, NY 11368","$388,000",3,2,No display data
"320 E 42nd St Apt 2118, New York, NY 10017","$550,000",1,1,600sqft
"10857 Sutphin Blvd, Jamaica, NY 11435","$810,000",3,2,"1,900sqft"
"215-29 48 Ave Unit 3A, Bayside, NY 11361","$255,000",1,1,No display data
"155-01 90 Ave Unit 4H, Jamaica, NY 11432","$185,000",1,1,750sqft
"147-20 257th St, Rosedale, NY 11422","$619,999",3,1.5+,No display data
"2102 Holland Ave Apt 2D, Bronx, NY 10462","$110,000",1,1,750sqft
"67-25 Bell Blvd Unit L, Queens, NY 11364","$299,000",2,1,No display data
"209-15 18th Ave Unit 5G, Bayside, NY 11360","$388,000",3,1,"1,100sqft"
"314 87th St, Brooklyn, NY 11209","$1,090,000",4,2,"1,824sqft"
"32 W 40th St Apt 4N, New York City, NY 10018","$899,000",1,1,No display data
"99-45 67th Rd Unit 605, Forest Hills, NY 11375","$359,888",1,1,925sqft
"83-30 Vietor Ave Unit 519, Elmhurst, NY 11380","$330,000",1,1,650sqft
"151-15 25th Dr, Flushing, NY 11354","$1,250,000",5,3,"2,808sqft"
"784 Park Ave Unit 14C, New York City, NY 10021","$7,500,000",3,3.5,"2,500sqft"
"6410 Bay Pkwy Apt 5A, Brooklyn, NY 11204","$659,000",3,1,"1,002sqft"
No display data,"$849,990",4,3,No display data
"107-62 115th St, Richmond Hill, NY 11418","$949,000",5,2,No display data
"422 E 72nd St Apt 33B, New York City, NY 10021","$990,000",1,1,743sqft
"288 W 92nd St Apt 4B, New York, NY 10025","$649,000",1,1,No display data
"33-07 153rd St, Flushing, NY 11354","$1,375,000",6,1.5,"2,400sqft"
"418 E 59th St Apt 3C, New York, NY 10022","$729,000",1,1,700sqft
"38 Livingston St Apt 64, Brooklyn, NY 11201","$825,000",1,1,700sqft
"10 W End Ave Apt 20D, New York, NY 10023","$2,175,000",2,2,No display data
"676 Halsey St Unit 4A, New York City, NY 11233","$639,000",1,1,654sqft
"212 E 47th St Apt 16G, New York, NY 10017","$1,500,000",2,2,No display data
"435 80th St Apt 103, Brooklyn, NY 11209","$785,000",3,2,"1,025sqft"
"230 E 73rd St Unit 3B, New York City, NY 10021","$880,000",1,1,850sqft
"155-03 33rd Ave, Flushing, NY 11354","$1,986,000",6,4,No display data
"107-22 37th Dr, Corona, NY 11368","$3,190,000",6,5.5,"6,087sqft"
"425 E 58th St Apt 36D, New York, NY 10022","$2,350,000",3,3.5,"2,400sqft"
"70 Little West St Apt 18E, New York, NY 10004","$3,950,000",3,3,"1,737sqft"
"32 Bryant Park Unit 4N, New York, NY 10018","$899,000",1,1,No display data
"110 Covert St, New York, NY 11207","$998,000",5,2,No display data
"630 1st Ave Apt 26N, New York City, NY 10016","$1,150,000",1,2,951sqft
"45 E 89th St Apt 35D, New York, NY 10128","$1,750,000",1,1,No display data
"42-15 216th St, Bayside, NY 11361","$2,229,000",5,6.5,No display data
"202 Broome St Unit 12C, New York, NY 10002","$1,935,000",1,1.5,947sqft
"286 Broome St, New York, NY 10002","$4,500,000",8,6,No display data
"115115 220th St, Cambria Heights, NY 11411","$680,000",4,2,"2,244sqft"
"104-04 227th St, Jamaica, NY 11429","$610,000",4,1,No display data
"118-16 202 St, Saint Albans, NY 11412","$675,000",3,2.5,No display data
"131-20 233rd St, Rosedale, NY 11422","$750,000",4,3,No display data
"43-20 and 9 Cornell Ln, Little Neck, NY 11362","$1,050,000",4,2,No display data
"24218 Van Zandt Ave, Douglaston, NY 11362","$1,298,000",4,2.5,"2,500sqft"
"2000 Tillotson Ave, Bronx, NY 10475","$1,398,000",5,4.5+,"4,500sqft"
"745 E 31st St Apt 4A, Brooklyn, NY 11210","$315,000",1,1,No display data
"140-65 Beech Ave Unit 7R, Flushing, NY 11355","$348,000",1,1,No display data
"2310 Tenbroeck Ave, Bronx, NY 10469","$749,999",3,3,"1,512sqft"
"48-40 40th St, New York City, NY 11104","$1,200,000",5,2.5,"2,200sqft"
"133-27 39th Ave Unit 8Q, Flushing, NY 11355","$1,520,000",2,2,No display data
"470 Park Ave Apt 6E, New York, NY 10022","$1,150,000",1,1,No display data
"147-58 76 Ave, Kew Gardens Hills, NY 11367","$1,350,000",3,1.5,"2,160sqft"
"30-94 Crescent St Unit 2C, Astoria, NY 11102","$649,990",1,1,618sqft
"338 Prospect Pl Apt 1D, Brooklyn, NY 11238","$950,000",2,2,"1,129sqft"
"157-27 20th Rd, Whitestone, NY 11357","$1,050,000",3,2,No display data
"128-11 145th St, Jamaica, NY 11436","$1,100,000",6,4,No display data
"15 W 81st St Units 12 & 13C, Manhattan, NY 10024","$7,350,000",3,3.5+,No display data
"39 Gramercy Park N Apt 2A, New York, NY 10010","$750,000",1,1,725sqft
"42-26 81st St Unit 6M, Elmhurst, NY 11373","$310,000",1,1,800sqft
"14075 Ash Ave Apt 5B, Queens, NY 11355","$699,000",2,1,885sqft
"110 Charlton St Ph 29A, New York City, NY 10014","$8,995,000",3,2.5,"2,109sqft"
"228 Quincy St Unit 1, Brooklyn, NY 11216","$649,000",1,1,559sqft
"150 Charles St Apt 7BN, Manhattan, NY 10014","$12,000,000",4,3.5,"3,234sqft"
"342 W 85th St Apt 2C, New York, NY 10024","$1,600,000",3,2,"1,150sqft"
"1611 Nostrand Ave, New York, NY 11226","$1,385,000",8,3,No display data
"59 W 12th St Apt 10E, Manhattan, NY 10011","$3,450,000",2,2,No display data
"110 Charlton St Apt 10D, New York City, NY 10014","$3,040,000",2,2,No display data
"110 Charlton St Apt 26C, New York City, NY 10014","$5,315,000",3,3.5,"2,046sqft"
"147 Ludlow St Unit 3A, New York, NY 10002","$1,825,000",2,2,919sqft
"147 Ludlow St Unit 2, New York, NY 10002","$3,995,000",3,2.5,"1,930sqft"
"135 W 14th St Apt 8, New York, NY 10011","$3,500,000",2,2,"2,000sqft"
"110 Charlton St Apt 25B, New York City, NY 10014","$4,260,000",2,2.5,"1,428sqft"
"110 Charlton St Apt 6A, New York City, NY 10014","$2,495,000",2,2,"1,375sqft"
"110 Charlton St Apt 16J, New York City, NY 10014","$2,660,000",2,2,"1,192sqft"
"110 Charlton St Apt 10F, New York City, NY 10014","$1,815,000",1,1.5,995sqft
"110 Charlton St Apt 20G, New York City, NY 10014","$1,995,000",1,1,890sqft
"36 Hamilton Ave Unit Lk, Staten Island, NY 10301","$305,000",2,1,"1,000sqft"
"36 Winant St, Staten Island, NY 10303","$539,999",3,1,"1,280sqft"
"173-06 113th Ave, Addisleigh Park, NY 11433","$800,000",3,1.5,"4,500sqft"
"161-30 89th St, Howard Beach, NY 11414","$859,000",6,2.5,"2,700sqft"
"148 Hett Ave, Staten Island, NY 10306","$550,000",3,1.5,"1,120sqft"
"813 Calhoun Ave, Bronx, NY 10465","$769,000",3,2,"1,936sqft"
"13715 241st St, Rosedale, NY 11422","$690,000",3,3.5+,"1,413sqft"
"65 65 Wetherole St Unit 3E, Queens, NY 11374","$579,000",2,2,"1,200sqft"
"2814 Batchelder St, Brooklyn, NY 11235","$490,000",2,1,800sqft
No display data,"$675,000",3,2,976sqft
"178 Hamilton Ave, Staten Island, NY 10301","$735,000",4,2,"1,732sqft"
"530 E 72nd St Apt 5A, New York City, NY 10021","$695,000",2,1.5,No display data
"40-35 78th St, Flushing, NY 11373","$1,350,000",6,4.5,No display data
"992 E 40th St, East Flatbush, NY 11203","$899,000",4,2.5,No display data
"36-26 32nd St, Queens, NY 11106","$1,190,000",6,2,"2,130sqft"
"312 E 23rd St Apt 7A, New York, NY 10010","$1,350,000",2,1,850sqft
"87-03 Union Tpke, Glendale, NY 11385","$1,589,000",4,2.5,"3,250sqft"
"301 W 110th St Apt 2B, New York, NY 10026","$625,000",1,1,589sqft
"245 Beverly Rd, Douglaston, NY 11363","$1,699,000",3,2.5+,"2,440sqft"
"725 Lafayette Ave Unit 3B, Brooklyn, NY 11221","$585,000",1,1,676sqft
"2034 79th St, Brooklyn, NY 11214","$1,188,000",3,2.5,"1,692sqft"
"293 Grant Ave, Brooklyn, NY 11208","$990,000",5,4.5,No display data
"370 Ocean Pkwy Apt 4A, Brooklyn, NY 11218","$729,000",2,2,"1,200sqft"
"1907 Pacific St, Crown Heights, NY 11233","$1,500,000",5,4,No display data
"320 127th St, College Point, NY 11356","$990,000",6,2,No display data
"250 E 54th St Apt 15A, New York, NY 10022","$1,725,000",2,2,"1,300sqft"
"210 W 21st St Apt 1FW, Manhattan, NY 10011","$699,000",1,1,No display data
"454 Saint Nicholas Ave Apt 3N, New York, NY 10027","$850,000",2,1,994sqft
"281 Rugby Rd, Brooklyn, NY 11226","$2,198,000",8,3,"3,210sqft"
"16 W 16th St Apt 12KN, Manhattan, NY 10011","$950,000",1,1,No display data
"387 Madison St, New York City, NY 11221","$3,199,000",6,4.5+,"3,930sqft"
"308 E 38th St Apt 16B, New York, NY 10016","$1,850,000",2,2,"1,190sqft"
"1118 124th St, College Point, NY 11356","$1,980,000",8,7.5,"3,600sqft"
"56 Walker St Unit 3, New York, NY 10013","$5,750,000",3,3.5,"3,004sqft"
"160 Imlay St Unit 6E1, Brooklyn, NY 11231","$3,200,000",4,5.5,"3,423sqft"
"160 Imlay St Unit 6B2, Brooklyn, NY 11231","$2,850,000",3,3.5,"3,429sqft"
"200 E 59th St Apt 21D, New York, NY 10022","$3,995,000",2,2.5,"1,909sqft"
"117-01 Park Ln S Unit A2L, Kew Gardens, NY 11418","$312,000",1,1,810sqft
"3394 Wayne Ave Apt E62, Bronx, NY 10467","$169,000",1,1,800sqft
"117-01 Park Ln S Unit A3H, Kew Gardens, NY 11418","$329,000",1,1,No display data
"65 Wetherole St Unit 4U, New York City, NY 11374","$429,000",2,2,"1,200sqft"
"11 Dune Ct, Bronx, NY 10473","$869,021",5,3.5,"2,380sqft"
"5 Adlers Ln, Staten Island, NY 10307","$1,399,000",4,3.5,"4,400sqft"
"245-08 76 Ave Unit B, Bellerose, NY 11426","$398,000",3,1,No display data
"135-42 233rd St, Rosedale, NY 11413","$799,000",3,3.5,No display data
"2461 E 29th St Apt 3E, Brooklyn, NY 11235","$330,000",3,1,"1,100sqft"
"65 Wetherole St Unit 3E, New York City, NY 11374","$579,000",2,2,"1,200sqft"
"305 E 88th St Apt 3F, New York City, NY 10128","$515,000",1,1,No display data
"65 Wetherole St Unit 4B, New York City, NY 11374","$285,000",1,1,750sqft
"150-17 122 Ave, Jamaica, NY 11420","$979,900",6,3,No display data
"65 Wetherole St Unit Y1, New York City, NY 11374","$329,000",1,1,750sqft
"65 Wetherole St Unit 6Y, New York City, NY 11374","$329,000",1,1,750sqft
"97 Whitehall St, Staten Island, NY 10306","$699,998",3,2.5,"1,025sqft"
"50-35 Francis Lewis Blvd, Bayside, NY 11364","$838,000",2,1.5,No display data
"65 Wetherole St Unit 3L, New York City, NY 11374","$418,000",2,1,900sqft
"90 William St Apt 10G, New York City, NY 10038","$1,155,000",2,2,"1,080sqft"
"119-28 196th St, Saint Albans, NY 11412","$1,149,000",6,5,No display data
"22-27 Edgemere Ave, Far Rockaway, NY 11691","$835,000",6,3.5+,No display data
"39 52nd St Unit 6E, New York City, NY 11377","$399,000",1,1,700sqft
"88 Charles St Apt 2D, New York, NY 10014","$875,000",1,1,No display data
"340 E 64th St Apt 32C, New York City, NY 10065","$1,749,000",2,2,"1,329sqft"
"91-15 48th Ave, Flushing, NY 11373","$1,050,000",3,1.5,No display data
"337 E 62nd St Ph 7, New York, NY 10065","$1,995,000",2,2,"1,033sqft"
"419 W 55th St Apt 3B, New York, NY 10019","$1,295,000",2,2,"1,242sqft"
"300 E 93rd St Unit 16DE, New York City, NY 10128","$1,575,000",3,3,"1,237sqft"
"270 W 17th St Apt 5J, New York, NY 10011","$1,350,000",1,1,585sqft
"1901 Ocean Ave Unit 5A, New York City, NY 11230","$442,500",1,1,566sqft
"9 Menahan St, Brooklyn, NY 11221","$1,350,000",7,4,"2,200sqft"
"2159 59th St, Brooklyn, NY 11204","$1,399,000",3,2,No display data
"308 E 38th St Apt 16D, New York, NY 10016","$850,000",1,1,685sqft
"470 2nd St, New York City, NY 11215","$3,150,000",7,4,"3,306sqft"
"20 Orchard St, New York City, NY 10002","$6,500,000",13,10,"11,816sqft"
"15 E 30th St Apt 54B, New York, NY 10016","$5,950,000",2,2,"2,028sqft"
"1901 Ocean Ave Unit 8A, New York City, NY 11230","$755,000",2,2,997sqft
"15 E 30th St Apt 16B, New York, NY 10016","$2,725,000",2,2,"1,277sqft"
"211 Schermerhorn St Apt 6D, New York City, NY 11201","$1,876,250",3,2,"1,468sqft"
"490 Clove Rd Apt 1G, Staten Island, NY 10310","$320,000",2,1,900sqft
"43-25 Douglaston Pkwy Unit 3C, Douglaston, NY 11363","$419,000",2,2,No display data
"212-30 23 Ave Unit 5C, Bayside, NY 11360","$415,000",2,2,"1,200sqft"
"119-59 178th Pl, Jamaica, NY 11434","$579,000",3,1.5,"1,544sqft"
"117-01 Park Ln S Unit D3G, Kew Gardens, NY 11418","$319,000",1,1,"1,000sqft"
"29-49 137th St Unit 4E, Flushing, NY 11354","$288,000",1,1,850sqft
"116-49 131st St, Jamaica, NY 11420","$599,000",3,2,No display data
No display data,"$369,000",2,1,No display data
"525 W 236th St Apt 4A, Bronx, NY 10463","$265,000",2,1,"1,000sqft"
"77-11 35th Ave Unit 6M, Jackson Heights, NY 11372","$485,000",2,1,No display data
"17-13 Putnam Ave, Ridgewood, NY 11385","$3,100,000",12,10.5,"7,480sqft"
"260-14 75th Ave Unit 1ST, Glen Oaks, NY 11004","$370,000",2,1,724sqft
"83-25 Vietor Ave Unit 1, Elmhurst, NY 11380","$328,000",1,1,No display data
"4606 Sixth Ave Unit B2, Brooklyn, NY 11220","$350,000",1,1,440sqft
"118-18 Union Tpke Unit 9K, New York, NY 11415","$445,000",2,2,No display data
"575 Park Ave Unit 305, New York City, NY 10065","$350,000",1,1,600sqft
"3291 Bronxwood Ave, Bronx, NY 10469","$850,000",3,1.5,"2,340sqft"
"119-18 Inwood St Unit 1, Jamaica, NY 11436","$679,999",4,2.5,No display data
"400 Lincoln Pl Apt 4G, Brooklyn, NY 11238","$525,000",1,1,No display data
"170 5th Ave Fl 5, Manhattan, NY 10010","$6,300,000",3,2.5,"2,736sqft"
"160-49 91st St, Howard Beach, NY 11414","$899,000",4,2.5,"2,200sqft"
"251 E 55th St, Brooklyn, NY 11203","$898,000",6,4,"2,864sqft"
"183 Edwin St, Staten Island, NY 10312","$989,999",4,2.5,"2,354sqft"
"87-14 57 Rd Ph C, Flushing, NY 11373","$538,000",2,2,802sqft
"1058 White Plains Rd Unit B, Bronx, NY 10472","$959,000",4,2.5,"2,766sqft"
"328 W 17th St Apt 5E, Manhattan, NY 10011","$1,595,000",2,1,No display data
"415 Main St Apt 15E, New York City, NY 10044","$875,000",1,1,682sqft
"146 W 57th St Apt 60F, Manhattan, NY 10019","$1,250,000",1,1,808sqft
"101-16 117 St, Richmond Hill South, NY 11419","$1,500,000",15,10,No display data
"1040 Fifth Ave Unit Maisonette, New York, NY 10028","$3,650,000",3,2.5,No display data
"62 E 1st St Apt 1N, New York City, NY 10003","$3,488,000",2,2.5,"1,790sqft"
"146 W 57th St Apt 75A, Manhattan, NY 10019","$3,950,000",2,2.5,"2,092sqft"
"66 Center St, Staten Island, NY 10306","$1,400,000",4,3.5,"2,610sqft"
"42-05 66 St Unit 2B, Woodside, NY 11377","$699,000",2,2,900sqft
"510 Driggs Ave Unit 5E, Brooklyn, NY 11211","$1,175,000",1,1,633sqft
"217 W 19th St Unit 9THFLR, New York, NY 10011","$4,750,000",3,2,"2,287sqft"
"150 Oceana Dr W Apt 5I, Brooklyn, NY 11235","$1,250,000",3,3,"1,564sqft"
"933 E 88th St, Brooklyn, NY 11236","$675,000",4,2,"1,855sqft"
"94-50 Magnolia Ct Unit 2A, Ozone Park, NY 11417","$499,999",2,2,"1,100sqft"
No display data,"$199,000",2,1,No display data
"6615 Thornton Pl Apt 6R, Rego Park, NY 11374","$349,000",2,1,No display data
"226-03 Union Tpke Unit A, Bayside, NY 11364","$369,000",2,1,No display data
"55 Richmond St, Brooklyn, NY 11208","$699,000",5,2.5,No display data
"3021 Avenue Z Apt 2A, Brooklyn, NY 11235","$249,000",2,1,"1,200sqft"
"3257 Bruckner Blvd, Bronx, NY 10461","$649,900",3,2.5,"1,328sqft"
"144-80 Sanford Ave Unit 2P, Flushing, NY 11355","$346,000",1,1,880sqft
"161 W 16th St Apt 18E, New York, NY 10011","$795,000",1,1,No display data
"1530 E 8th St Apt 5F, Brooklyn, NY 11230","$295,000",1,1,690sqft
"14 Hart Pl, Staten Island, NY 10307","$949,000",4,2.5,"2,250sqft"
"1024 E 99th St, New York City, NY 11236","$748,000",4,3,"1,760sqft"
"519 W 160th St Apt 1B, New York, NY 10032","$395,000",3,1,600sqft
"147-18 38th Ave Unit 2B, Flushing, NY 11355","$320,000",1,1,800sqft
"1204 Willowbrook Rd, Staten Island, NY 10314","$585,000",2,1.5,960sqft
"11 St Marys Ave, Staten Island, NY 10305","$1,200,000",8,4,"3,525sqft"
"695 First Ave Unit 37E, New York, NY 10016","$4,375,000",3,3.5,"2,156sqft"
"580 Park Ave Apt 6A, New York, NY 10065","$4,495,000",3,2.5,No display data
"6507 14th Ave, Brooklyn, NY 11219","$1,799,000",12,5,"4,860sqft"
"457 44th St, Brooklyn, NY 11220","$1,295,000",4,2,"1,758sqft"
"41-28 150th St Unit 3B, Flushing, NY 11355","$799,000",2,1.5,983sqft
"17 Clarence Pl, Staten Island, NY 10306","$729,000",3,2,"1,050sqft"
"515 W 18th St Unit 702, New York, NY 10011","$5,250,000",3,3,"1,941sqft"
"23-11 21st Ave Unit 3J, New York City, NY 11105","$1,075,000",2,2,"1,100sqft"
"425 Park Ave S Apt 6B, New York City, NY 10016","$1,200,000",2,1.5,"1,000sqft"
"41-28 150th St Unit 1A, Flushing, NY 11355","$599,000",1,1,"1,090sqft"
"672 46th St Apt 1C, Brooklyn, NY 11220","$518,000",3,1,820sqft
"695 First Ave Unit 33H, New York, NY 10016","$2,895,000",2,2.5,"1,818sqft"
"150-30 12th Ave Unit 3B, Flushing, NY 11357","$663,000",2,2,No display data
"20 Orchard St, Manhattan, NY 10002","$6,500,000",13,10,"11,816sqft"
"150-30 12th Ave Unit 2A, Flushing, NY 11357","$499,000",1,1,No display data
"150-30 12th Ave Unit 2B, Flushing, NY 11357","$527,000",1,1,No display data
"315 E 72nd St Apt 4H, New York City, NY 10021","$2,395,000",3,2,No display data
"61-09 39 Ave Unit M6, Woodside, NY 11377","$768,000",2,1,985sqft
"41-62 Bowne St Unit 10A, Flushing, NY 11355","$820,000",2,1,700sqft
"2072 Bay Ridge Ave, Brooklyn, NY 11204","$1,298,000",3,2.5,"1,700sqft"
"275 W 96th St Apt 25A, New York, NY 10025","$1,800,000",3,2,"1,220sqft"
"102 Taylor St, Staten Island, NY 10310","$699,999",3,3.5,"2,700sqft"
"811 Union Ave, Bronx, NY 10459","$399,999",3,2,"1,059sqft"
"2253 Seward Ave, Bronx, NY 10473","$580,000",3,2.5,"1,944sqft"
"117-01 Park Ln S Unit A2J, Kew Gardens, NY 11418","$385,000",2,1,No display data
"117-01 Park Ln S Unit A2C, Kew Gardens, NY 11418","$285,000",1,1,791sqft
"224-67 Kingsbury Ave Unit B, Oakland Gardens, NY 11364","$305,000",1,1,No display data
"186 W 80th St Apt 5J, New York City, NY 10024","$750,000",1,1,522sqft
"177 Park Dr N, Staten Island, NY 10314","$569,000",3,1.5,"1,246sqft"
"119-25 164th St, Jamaica, NY 11434","$1,179,000",6,5,No display data
"190 72nd St Apt 143, Brooklyn, NY 11209","$349,000",1,1,No display data
"99-60 63 Rd Unit 3W, Rego Park, NY 11374","$389,000",2,1,No display data
"25-16 College Point Blvd, Flushing, NY 11354","$788,000",4,3,No display data
"525 W 235th St Apt 7A, Bronx, NY 10463","$249,000",1,1,825sqft
"92-24 242nd St, Bellerose, NY 11426","$659,000",4,2,No display data
"639 E 84th St, Brooklyn, NY 11236","$739,000",3,3,No display data
"61-20 Grand Central Pkwy Unit C802, Forest Hills, NY 11375","$389,000",2,1,"1,000sqft"
"88-12 Elmhurst Ave Unit 1G, Elmhurst, NY 11379","$298,000",1,1,700sqft
"1053 Beach 22 St, Far Rockaway, NY 11691","$799,000",6,4,No display data
"3216 Paulding Ave, Bronx, NY 10469","$849,000",5,2.5,"1,626sqft"
"180 E 79th St Apt 16B, New York, NY 10075","$3,700,000",3,3,No display data
"401 King Ave, New York City, NY 10464","$1,297,000",5,3,"2,272sqft"
"941 Park Ave Unit 5C, New York City, NY 10028","$10,000,000",4,5,No display data
"203 W 81st St Apt 9B, Manhattan, NY 10024","$899,000",2,1,"1,270sqft"
"1199 Sheepshead Rd, Brooklyn, NY 11235","$1,499,000",6,4,"2,542sqft"
"1701 Gates Ave, Ridgewood, NY 11385","$2,999,888",15,6,No display data
"35-23 208th St, Bayside, NY 11361","$948,000",3,1.5,"1,040sqft"
"11 Riverside Dr Apt 15OW, New York, NY 10023","$735,000",1,1,No display data
"144-48 68th Ave, Kew Gardens Hills, NY 11367","$815,000",3,1.5,"1,224sqft"
"527 W 110th St Apt 64, New York City, NY 10025","$749,000",2,1,714sqft
"216-33 27 Ave, Bayside, NY 11360","$2,088,000",4,3.5,No display data
"72 73rd St, New York City, NY 11209","$1,489,000",5,3,"3,234sqft"
"35 Seacoast Ter Apt 2K, Brooklyn, NY 11235","$525,000",2,1,"1,000sqft"
"41 Andrews Ave, Staten Island, NY 10306","$1,400,000",4,3.5,"3,200sqft"
"527 W 110th St Apt 23, New York City, NY 10025","$1,595,000",3,2,"1,182sqft"
"292 Quincy St Unit 1B, Brooklyn, NY 11216","$975,000",2,1.5,"1,163sqft"
"23-16 31st Ave Unit 7A, New York City, NY 11106","$763,200",1,1,636sqft
"50 Riverside Dr Apt 13C, New York City, NY 10024","$2,500,000",2,2.5,"1,700sqft"
"67-41 73rd Pl, Middle Village, NY 11379","$1,575,000",4,5.5,No display data
"47 Andrews Ave, Staten Island, NY 10306","$1,400,000",4,3.5,"2,552sqft"
"43 W 94th St, New York City, NY 10025","$4,800,000",6,5,"4,100sqft"
"1049 E 230th St, Bronx, NY 10466","$599,999",5,3,"1,890sqft"
"111 Central Park N # B, New York, NY 10024","$19,500,000",4,4,"3,983sqft"
"116-17 Francis Lewis Blvd, Cambria Heights, NY 11411","$499,999",3,1.5,No display data
"161-36 86th St Units 14041 & 26, Howard Beach, NY 11414","$910,000",4,3,"2,366sqft"
"2727 Palisade Ave Apt 8G, Bronx, NY 10463","$619,000",2,2,No display data
"802 Miller Ave, Brooklyn, NY 11207","$739,000",4,2,No display data
"78 E 58th St, New York City, NY 11203","$639,000",3,2.5,"1,939sqft"
"575 Park Ave Unit 1201, New York, NY 10065","$1,175,000",2,2,No display data
"153 Bennett Ave Apt 4G, New York, NY 10040","$389,000",1,1,No display data
"3239 Barker Ave Unit 3B, Bronx, NY 10467","$225,000",2,1,800sqft
"87 16th St, Brooklyn, NY 11215","$1,950,000",4,3,No display data
